docname;main;choice1;level1;choice2;level2;choice3;level3;docbagsize
X24-045-000-1463736980;045-000;045-000;1009;068-038;790;075-000;658;2197
X22-105-050-1463738150;105-050;105-050;764;090-025;715;075-050;684;1220
B106-083-013-1463736940;083-013;105-025;768;083-013;732;120-025;711;1971
B16-120-000-1463736630;120-000;120-000;1363;120-050;696;128-038;656;2992
MB276-150-050-1463736870;150-050;150-050;1426;150-100;664;038-013;637;2763
X4-075-025-1463736590;075-025;075-025;899;075-050;723;038-013;650;1514
B17-060-000-1463735010;060-000;060-000;1396;023-038;816;180-100;648;3452
B16-120-000-1463734340;120-000;120-000;1425;098-013;647;128-013;639;2848
B14-000-100-1463734310;000-100;000-100;1418;038-038;625;128-013;624;1902
MB315-120-100-1463735030;120-100;120-100;1417;128-013;645;143-013;644;1956
B109-038-038-1463737990;038-038;023-038;1099;030-025;718;038-038;683;1676
B13-000-000-1463734780;000-000;000-000;1444;015-000;694;000-050;656;2559
B108-090-100-1463734150;090-100;090-100;880;075-050;638;098-013;637;1629
B11-180-000-1463734120;180-000;180-000;1486;128-013;635;113-013;619;2544
B101-090-000-1463734320;090-000;090-000;1628;068-038;729;105-025;661;3495
B14-000-100-1463734170;000-100;000-100;1410;030-100;648;180-025;635;1899
B17-060-000-1463737800;060-000;060-000;1327;023-038;733;045-000;697;3153
B109-030-100-1463733800;030-100;030-100;821;060-050;645;045-050;614;1263
B104-120-050-1463734850;120-050;120-050;864;105-025;688;128-013;660;1851
B16-120-000-1463736790;120-000;120-000;1419;128-038;656;165-050;655;2982
X2-135-025-1463735080;135-025;135-025;715;128-013;700;158-013;658;1681
X1-165-025-1463735060;165-025;165-025;763;120-050;701;143-013;684;1676
B14-000-100-1463736750;000-100;000-100;1427;173-013;636;038-038;627;1839
B11-180-000-1463734820;180-000;180-000;1469;075-050;639;098-013;634;2543
B106-083-013-1463736850;083-013;083-013;891;105-025;739;098-038;663;2023
B103-180-050-1463734950;180-050;180-050;785;180-025;665;128-038;647;1403
B101-158-038-1463737620;158-038;158-038;774;180-050;745;150-100;653;1620
B11-180-000-1463735040;180-000;180-000;1486;128-013;635;113-013;619;2544
B106-083-013-1463736700;083-013;083-013;767;045-025;733;038-013;698;1913
X25-015-075-1463734150;015-075;015-075;1715;000-050;739;098-013;656;1838
B13-000-000-1463733870;000-000;000-000;1467;015-000;697;000-050;661;2547
X6-015-025-1463736920;015-025;030-025;824;015-025;749;090-025;695;1361
B108-090-100-1463734890;090-100;090-100;1022;060-050;667;150-100;637;1513
B109-030-100-1463734600;030-100;030-100;932;045-050;646;090-100;579;1066
B103-180-050-1463734410;180-050;180-050;728;180-025;650;165-025;649;1356
X21-135-000-1463737130;135-000;135-000;775;165-025;693;128-013;648;1895
B13-000-000-1463737040;000-000;000-000;1431;015-000;714;000-050;651;2490
X22-105-000-1463736860;105-000;075-025;774;075-000;711;105-000;663;2083
B102-030-000-1463735000;030-000;030-000;1592;045-075;819;023-038;738;2603
B14-000-100-1463733810;000-100;000-100;1427;128-013;638;143-013;633;1892
X4-075-025-1463734620;075-025;075-025;905;090-025;699;045-050;695;1617
MB508-030-050-1463737680;030-050;030-050;1418;128-013;646;075-075;637;2353
B107-068-013-1463736680;068-013;068-013;847;075-025;732;083-013;678;2020
X5-045-025-1463734650;045-025;045-050;749;030-025;712;045-025;677;1569
X23-075-075-1463734430;075-075;075-075;1026;060-050;661;030-100;655;1735
X6-015-025-1463733780;015-025;015-025;925;045-025;655;098-013;633;1118
X8-023-038-1463737760;023-038;023-038;1167;053-038;740;045-025;671;1964
MB276-150-050-1463734280;150-050;150-050;1391;128-038;704;120-050;653;2910
X6-015-025-1463736930;015-025;015-025;753;030-025;716;015-050;690;1363
B102-143-038-1463737520;143-038;143-038;731;135-050;699;105-025;688;2023
B102-143-038-1463737840;143-038;180-050;678;143-038;677;183-038;677;1617
B108-053-013-1463736500;053-013;053-013;876;075-025;848;068-013;674;1961
X4-075-025-1463734580;075-025;075-025;745;075-050;659;045-050;645;1412
B105-098-038-1463738180;098-038;098-038;879;083-013;767;083-038;702;2091
X6-015-025-1463734210;015-025;015-025;988;015-050;673;030-025;640;1034
X1-165-025-1463734960;165-025;165-025;825;150-025;673;143-013;672;1312
B106-083-013-1463736870;083-013;083-013;850;045-025;667;098-013;660;1847
MB508-030-050-1463738040;030-050;030-050;1425;045-050;644;090-025;632;2351
X21-135-050-1463738000;135-050;180-050;700;143-013;681;165-025;671;1466
X23-075-075-1463733960;075-075;075-075;1598;045-050;657;030-100;643;1788
X25-015-075-1463734770;015-075;015-075;1583;000-050;844;030-100;748;1837
B16-120-000-1463734320;120-000;120-000;1429;098-013;659;128-013;643;2846
X6-015-025-1463734880;015-025;015-025;888;098-013;673;030-025;649;1168
B109-030-100-1463734290;030-100;030-100;987;060-050;657;090-025;605;1308
X5-045-025-1463736590;045-025;053-013;756;045-025;745;030-025;636;1970
B101-158-013-1463736770;158-013;183-013;707;158-013;685;128-013;669;1621
B101-090-000-1463734660;090-000;090-000;1722;075-000;675;183-038;673;3105
B11-180-000-1463734680;180-000;180-000;1457;150-000;653;075-050;637;2471
B103-128-013-1463737040;128-013;128-013;712;183-013;671;150-025;650;1470
B109-038-038-1463737610;038-038;090-025;714;038-038;702;098-013;693;1574
X20-165-075-1463735090;165-075;165-075;1430;150-100;740;183-038;710;2137
B106-000-050-1463734350;000-050;000-050;1157;023-038;837;030-025;628;1447
X21-135-075-1463734800;135-075;135-075;1566;128-038;680;150-100;664;2391
X2-135-025-1463737050;135-025;135-025;719;120-025;662;150-025;659;1308
B16-120-000-1463737020;120-000;120-000;1380;135-050;656;128-038;651;2981
B101-158-038-1463737880;158-038;158-038;709;173-038;640;180-050;640;1500
B102-143-038-1463737540;143-038;150-100;770;183-038;729;158-038;673;2017
X8-023-013-1463736950;023-013;023-013;788;045-050;681;045-025;675;1678
MB17-090-050-1463734980;090-050;090-050;1378;075-050;657;090-100;646;2225
B106-000-050-1463734410;000-050;000-050;1110;015-050;696;023-038;688;1448
B106-083-013-1463736820;083-013;083-013;799;098-013;708;090-025;689;1913
B107-068-038-1463738020;068-038;068-038;1037;098-038;691;053-038;689;2284
X20-165-075-1463734000;165-075;165-075;1577;150-100;840;183-038;672;1830
B13-000-000-1463736620;000-000;000-000;1467;015-000;662;183-013;637;2689
B16-120-000-1463734590;120-000;120-000;1425;098-013;650;030-025;640;2919
B104-120-050-1463734860;120-050;120-050;884;105-025;841;053-013;717;2091
X6-015-025-1463734920;015-025;015-025;824;015-050;646;090-025;625;1035
X1-165-025-1463734700;165-025;165-025;735;183-013;717;180-025;669;1623
X4-075-025-1463736490;075-025;075-025;937;038-013;666;090-025;654;1790
MB291-180-100-1463736610;180-100;180-100;1446;150-100;674;000-100;628;1547
X20-165-050-1463737780;165-050;183-013;715;165-050;686;180-025;686;1844
B106-083-013-1463736590;083-013;083-013;904;098-013;713;068-038;686;1843
X7-183-038-1463737770;183-038;183-038;857;165-025;685;158-013;654;1845
B11-180-000-1463734050;180-000;180-000;1460;128-038;637;000-100;631;2542
B105-098-013-1463736630;098-013;098-013;795;105-025;730;105-050;670;1415
B105-060-050-1463734960;060-050;075-075;743;060-050;734;075-050;646;1677
X21-135-050-1463737530;135-050;128-038;763;128-013;656;135-025;644;1968
B100-173-013-1463736600;173-013;173-013;746;128-038;688;180-025;683;1835
B100-173-038-1463737870;173-038;173-038;724;150-100;721;183-038;696;2205
B101-158-013-1463736690;158-013;150-100;805;158-013;775;183-013;662;1678
B100-173-038-1463737960;173-038;173-038;746;128-038;704;143-013;678;1900
B11-180-000-1463734640;180-000;180-000;1466;183-038;666;173-013;639;2546
B108-053-038-1463738060;053-038;053-038;884;090-025;690;045-025;685;1908
B109-030-100-1463734250;030-100;015-075;742;045-075;681;030-100;680;1403
MB508-030-050-1463734190;030-050;030-050;1402;030-025;656;023-013;646;2419
B104-120-050-1463734180;120-050;120-050;965;128-013;659;128-038;639;1904
B102-143-013-1463736440;143-013;143-013;726;120-050;711;183-013;699;1679
X25-015-075-1463734780;015-075;045-075;1551;015-075;1212;075-075;869;2209
B100-150-000-1463733890;150-000;150-000;1765;105-025;686;135-050;641;3007
X21-135-000-1463736620;135-000;135-000;903;165-025;676;128-013;646;1943
B102-143-038-1463738040;143-038;158-038;704;143-038;702;183-038;646;1898
X2-135-025-1463733780;135-025;135-025;711;128-013;696;090-025;652;1577
X22-105-000-1463736710;105-000;105-000;943;105-025;700;113-013;681;2021
B105-098-038-1463737810;098-038;098-038;830;090-100;682;090-025;678;1910
B13-000-000-1463736950;000-000;000-000;1444;083-013;682;015-000;647;2763
X4-090-025-1463738010;090-025;090-025;724;105-050;704;075-050;654;1418
B14-000-100-1463736910;000-100;000-100;1420;000-050;688;038-038;638;1838
B108-090-100-1463734360;090-100;090-100;985;098-013;699;150-100;664;1418
B101-090-000-1463734360;090-000;090-000;1427;068-038;732;105-025;696;3262
B104-120-050-1463734220;120-050;120-050;771;128-038;694;143-013;675;1679
X21-135-000-1463736460;135-000;135-000;860;113-013;691;180-025;682;2122
X20-165-075-1463734200;165-075;165-075;1159;150-100;783;128-038;715;2020
B101-090-000-1463734960;090-000;090-000;1511;083-013;681;128-038;677;3109
B100-173-038-1463737890;173-038;183-013;725;128-038;703;165-025;686;1731
B109-038-038-1463737500;038-038;023-038;997;045-050;753;030-025;735;1511
X4-075-025-1463736940;075-025;075-025;929;090-025;740;038-013;684;1789
B14-000-100-1463736730;000-100;000-100;1421;030-100;654;173-013;646;1777
MB315-120-100-1463736430;120-100;120-100;1417;143-013;642;098-013;639;1955
MB276-150-050-1463737630;150-050;150-050;1436;128-038;670;150-100;663;2763
B102-030-000-1463734620;030-000;030-000;1555;023-038;719;053-038;692;2604
MB508-030-050-1463734410;030-050;030-050;1414;045-050;643;090-025;639;2420
MB276-150-050-1463734990;150-050;150-050;1448;150-100;678;128-038;649;2691
X3-120-025-1463737780;120-025;120-025;798;105-025;738;105-050;705;1569
B13-000-000-1463734650;000-000;000-000;1453;015-000;698;045-050;652;2548
B17-060-000-1463734350;060-000;060-000;1357;023-038;684;105-025;676;3456
X25-015-075-1463734650;015-075;015-075;1628;045-075;907;098-013;681;2086
B104-113-013-1463736770;113-013;113-013;917;150-025;683;090-025;652;1517
B105-060-050-1463734490;060-050;098-013;708;053-038;674;060-050;658;1679
MB291-180-100-1463736460;180-100;180-100;1460;000-100;630;180-050;620;1543
MB291-180-100-1463734570;180-100;180-100;1389;038-038;643;143-013;631;1765
B102-030-000-1463734260;030-000;030-000;1563;023-038;742;015-000;678;2528
X23-075-075-1463734590;075-075;075-075;1574;090-100;754;045-075;690;1962
B13-000-000-1463734870;000-000;000-000;1419;015-075;690;015-000;674;2755
B104-113-013-1463736420;113-013;150-025;879;113-013;758;165-025;696;1164
B103-180-050-1463734180;180-050;180-050;818;150-100;684;158-038;666;1457
B108-053-038-1463738030;053-038;105-025;840;053-038;793;023-013;712;2030
B16-120-000-1463737440;120-000;120-000;1408;098-013;651;165-050;650;2990
B103-180-050-1463734710;180-050;180-050;871;150-100;802;180-100;631;1110
MB291-180-100-1463734880;180-100;180-100;1453;098-013;623;000-100;623;1548
X3-105-025-1463736630;105-025;105-025;1145;120-050;731;120-025;687;1907
B101-158-013-1463736420;158-013;158-013;760;165-025;681;183-013;677;1514
MB291-180-100-1463734890;180-100;180-100;1418;000-100;631;098-013;630;1650
X4-075-025-1463733840;075-025;090-025;701;075-025;694;045-050;693;1570
B13-000-000-1463736650;000-000;000-000;1446;015-000;677;000-050;639;2629
B109-038-038-1463738200;038-038;023-013;813;023-038;779;045-025;704;1792
X3-120-025-1463737950;120-025;105-025;783;120-025;773;165-050;675;1910
MB276-150-050-1463733820;150-050;150-050;1420;150-100;668;128-038;642;2762
B101-090-000-1463733860;090-000;090-000;1538;030-000;666;105-025;663;3507
B104-113-038-1463737690;113-038;105-025;869;128-038;791;113-038;767;2209
B103-128-038-1463737960;128-038;128-038;819;120-050;683;128-013;649;1968
MB291-180-100-1463738220;180-100;180-100;1469;173-038;656;000-100;640;1428
X4-075-025-1463734450;075-025;075-025;1090;045-050;648;105-025;637;1555
X4-075-025-1463734480;075-025;075-025;964;038-013;662;090-025;661;1510
MB17-090-050-1463736850;090-050;090-050;1422;075-050;645;098-013;643;2094
B17-060-000-1463734260;060-000;060-000;1408;045-000;667;105-025;655;3214
B108-090-100-1463733810;090-100;090-100;759;120-050;634;060-050;628;1415
X24-045-050-1463737820;045-050;045-050;733;030-025;678;015-050;661;1400
B105-098-038-1463738050;098-038;083-013;758;128-013;681;098-013;670;1911
B16-120-000-1463737650;120-000;120-000;1391;173-013;641;098-013;640;3066
B108-090-100-1463734060;090-100;090-100;1006;098-013;746;150-100;674;1419
B105-098-038-1463737640;098-038;105-075;868;083-013;774;090-100;722;2351
X1-180-025-1463737730;180-025;165-025;788;158-013;735;173-013;707;1612
X1-165-025-1463734460;165-025;165-025;737;150-025;644;120-050;643;1413
X20-165-050-1463737810;165-050;165-050;767;158-013;740;180-025;680;2018
X2-150-025-1463738150;150-025;150-025;673;120-050;666;183-013;652;1355
B101-090-000-1463734990;090-000;090-000;1474;068-038;722;105-025;702;3189
X25-015-075-1463734540;015-075;015-075;1687;000-050;750;030-100;677;1842
X24-045-000-1463736910;045-000;045-000;1141;090-025;650;128-013;640;2064
B109-030-100-1463734640;030-100;030-100;915;015-050;677;045-050;611;1156
B16-120-000-1463737560;120-000;120-000;1369;128-038;663;165-050;648;2917
X21-135-050-1463737980;135-050;183-038;743;135-050;715;165-050;705;2147
X22-105-075-1463734430;105-075;105-075;1341;090-100;700;090-050;638;2152
B100-173-013-1463737010;173-013;173-013;824;165-025;705;183-013;685;1554
B108-090-100-1463733980;090-100;090-100;812;105-075;701;083-038;655;1853
X20-165-050-1463738190;165-050;165-050;769;158-013;699;183-038;666;2019
X22-105-075-1463733810;105-075;105-075;1604;150-100;702;105-025;692;2345
MB17-090-050-1463738040;090-050;090-050;1405;075-050;653;105-050;644;2096
B108-090-100-1463733800;090-100;090-100;973;098-013;733;083-038;632;1575
B108-090-100-1463735100;090-100;090-100;852;150-100;705;120-100;653;1245
X1-165-025-1463734630;165-025;165-025;763;180-025;723;143-013;674;1619
X24-045-075-1463734510;045-075;015-075;1338;045-075;1064;053-038;673;2025
X8-023-038-1463737950;023-038;023-038;711;045-050;692;045-025;689;1852
X21-135-000-1463736840;135-000;135-000;806;128-013;654;113-013;650;2260
X7-183-013-1463736940;183-013;183-013;854;165-025;697;113-013;667;1309
X20-165-075-1463734820;165-075;165-075;1755;105-075;784;150-100;763;2074
B14-000-100-1463734550;000-100;000-100;1478;030-100;641;128-013;633;1661
B101-158-038-1463737470;158-038;158-038;840;098-013;688;183-038;671;1560
X20-165-000-1463736890;165-000;165-000;737;135-000;699;113-013;698;1828
X21-135-075-1463734680;135-075;135-075;1810;150-100;685;128-038;666;2322
B100-173-013-1463736470;173-013;165-050;747;173-013;739;098-013;659;2085
B104-113-013-1463736410;113-013;113-013;876;128-013;748;090-025;635;1518
X25-015-000-1463736800;015-000;015-000;1484;030-025;708;090-025;693;1829
X5-045-025-1463736430;045-025;023-038;780;045-025;708;150-025;645;1795
B17-060-000-1463737020;060-000;060-000;1381;023-038;825;045-000;655;3382
X1-165-025-1463734500;165-025;165-025;788;158-013;723;120-050;665;1674
X6-015-025-1463736600;015-025;090-025;696;030-025;691;045-025;675;1682
X25-015-050-1463737960;015-050;015-050;822;030-025;709;015-025;661;1214
B107-068-038-1463737830;068-038;068-038;1079;053-038;782;045-025;672;2154
B106-083-013-1463737110;083-013;045-050;716;045-025;682;098-038;673;1850
B107-068-038-1463738120;068-038;068-038;784;045-025;697;053-038;643;2032
X22-105-075-1463734500;105-075;105-075;1421;120-050;713;090-100;650;2343
B107-068-038-1463737490;068-038;068-038;880;045-025;740;053-013;730;2551
X22-105-000-1463736370;105-000;105-000;862;113-013;721;120-025;674;2077
B104-113-013-1463736580;113-013;113-013;846;128-013;744;135-025;649;1516
MB276-150-050-1463736780;150-050;150-050;1391;183-038;672;075-050;642;2911
MB508-030-050-1463734330;030-050;030-050;1356;075-075;689;053-013;658;2561
B17-060-000-1463738160;060-000;060-000;1379;030-000;685;075-075;671;3227
B107-068-013-1463737050;068-013;075-025;752;105-025;662;090-025;650;1514
MB315-120-100-1463736420;120-100;120-100;1448;098-013;632;180-100;627;1893
MB17-090-050-1463736420;090-050;090-050;1373;180-025;648;128-038;631;2290
B14-000-100-1463733970;000-100;000-100;1413;030-100;647;128-013;629;1900
B13-000-000-1463734730;000-000;000-000;1466;015-000;669;045-050;646;2548
X23-075-075-1463734580;075-075;075-075;1069;030-100;718;060-050;666;1909
X25-015-075-1463735070;015-075;015-075;1727;030-100;686;023-013;678;1837
B104-113-038-1463737790;113-038;113-038;670;135-025;662;128-013;653;1735
B105-060-050-1463734770;060-050;060-050;709;090-025;664;098-013;662;1470
B109-038-038-1463738130;038-038;038-038;747;045-050;718;030-025;669;1356
B14-000-100-1463737800;000-100;000-100;1418;038-038;625;128-013;624;1902
X1-180-025-1463738060;180-025;165-025;776;180-025;696;173-013;695;1672
B11-180-000-1463733870;180-000;180-000;1464;120-050;648;098-013;641;2547
MB17-090-050-1463734720;090-050;090-050;1366;180-025;651;098-013;630;2289
B14-000-100-1463734690;000-100;000-100;1405;045-050;634;173-013;633;1903
B14-000-100-1463736700;000-100;000-100;1449;180-025;626;143-013;624;1724
B101-158-013-1463737040;158-013;165-050;737;165-025;726;150-025;683;1557
X1-165-025-1463734150;165-025;165-025;818;180-025;667;173-013;663;1619
X1-165-025-1463733920;165-025;165-025;768;183-013;710;135-025;663;1518
X6-015-025-1463736430;015-025;023-013;687;030-025;674;015-025;673;1516
MB276-150-050-1463733880;150-050;150-050;1407;128-038;699;150-100;648;2839
X20-165-075-1463734970;165-075;165-075;886;150-100;873;135-075;738;1708
X3-105-025-1463736550;105-025;105-025;935;120-050;720;143-013;651;1909
MB315-120-100-1463737890;120-100;120-100;1427;180-100;637;150-100;635;1954
X6-015-025-1463736870;015-025;030-025;800;015-025;702;090-025;663;1518
X1-180-025-1463737860;180-025;180-025;717;165-025;698;128-038;687;1786
B107-068-038-1463737740;068-038;068-038;853;090-025;642;090-100;636;2093
X22-105-000-1463736490;105-000;105-000;928;083-013;662;128-013;656;2204
B106-083-038-1463738060;083-038;083-038;858;098-013;693;045-025;640;1914
MB508-030-050-1463738050;030-050;030-050;1407;030-025;654;128-013;649;2351
MB315-120-100-1463736850;120-100;120-100;1457;098-013;663;128-013;652;1835
X25-015-000-1463736760;015-000;015-000;1419;030-025;696;090-025;682;1836
X3-105-025-1463734260;105-025;105-025;1011;128-013;649;120-025;632;1791
B107-150-100-1463734030;150-100;150-100;1129;090-100;670;075-050;593;1360
B100-173-038-1463737950;173-038;173-038;812;165-050;752;165-025;689;2149
MB17-090-050-1463738150;090-050;090-050;1413;075-050;642;105-050;640;2159
X24-045-000-1463736780;045-000;045-000;1181;090-025;652;030-025;651;2009
MB508-030-050-1463736640;030-050;030-050;1388;030-025;654;128-013;640;2351
B109-038-013-1463737050;038-013;030-025;729;075-050;677;015-025;672;1574
B16-120-000-1463736520;120-000;120-000;1385;128-038;681;120-025;654;3209
X2-150-025-1463737670;150-025;150-025;892;183-013;686;113-013;658;1209
B14-000-100-1463736880;000-100;000-100;1456;143-013;630;038-038;628;1778
MB17-090-050-1463734710;090-050;090-050;1389;180-025;649;098-013;643;2224
B109-038-013-1463737140;038-013;090-025;662;165-025;632;150-100;586;75
MB291-180-100-1463734620;180-100;180-100;1440;038-038;640;000-100;640;1645
X1-165-025-1463736690;165-025;165-025;761;183-038;735;180-025;703;1567
B101-090-000-1463733810;090-000;090-000;1450;105-025;708;068-038;699;3186
X21-135-000-1463736810;135-000;135-000;745;128-013;688;180-025;647;2014
B14-000-100-1463734890;000-100;000-100;1361;098-013;639;173-013;636;2012
MB508-030-050-1463734420;030-050;030-050;1414;045-050;643;090-025;639;2420
X22-105-050-1463737740;105-050;113-013;667;165-025;661;075-050;659;1315
B104-120-050-1463734640;120-050;120-050;793;105-025;698;128-013;640;1855
B17-060-000-1463733910;060-000;060-000;1350;045-000;715;030-000;682;2995
B101-090-000-1463733850;090-000;090-000;1635;023-038;718;068-038;715;3746
X8-023-013-1463736370;023-013;023-013;901;030-025;703;030-100;649;1676
B106-083-013-1463736960;083-013;083-013;918;045-025;717;038-013;672;1964
X22-105-050-1463737770;105-050;105-050;798;090-025;697;150-025;612;1171
X1-165-025-1463737130;165-025;165-025;790;158-038;719;183-038;689;1396
X24-045-050-1463738040;045-050;045-050;833;090-025;677;038-013;661;1505
X3-105-025-1463733850;105-025;105-025;853;075-025;771;075-050;658;1735
B13-000-000-1463737080;000-000;000-000;1419;015-000;662;183-013;631;2700
B104-120-050-1463734000;120-050;120-050;957;128-013;708;143-013;690;1795
B13-000-000-1463736660;000-000;000-000;1450;015-000;679;045-050;640;2619
X24-045-000-1463736720;045-000;045-000;1278;015-050;637;090-025;636;1948
X8-023-013-1463736530;023-013;023-013;911;030-025;748;045-050;685;1621
B13-000-000-1463734330;000-000;000-000;1467;015-000;697;000-050;661;2547
X25-015-050-1463737660;015-050;000-050;907;015-025;813;015-050;706;1259
B106-083-013-1463736920;083-013;083-013;978;098-013;682;128-013;672;1848
X23-075-000-1463736890;075-000;075-000;881;105-025;706;090-025;662;2089
X6-015-025-1463734900;015-025;015-025;953;038-038;640;045-050;620;1119
B101-158-038-1463738130;158-038;158-038;716;135-025;689;150-025;676;1507
X5-045-025-1463734520;045-025;045-050;713;090-025;690;038-013;666;1626
MB315-120-100-1463734490;120-100;120-100;1468;098-013;645;180-100;630;1833
X1-165-025-1463734850;165-025;165-025;757;183-013;723;120-050;703;1567
MB508-030-050-1463734360;030-050;030-050;1366;075-075;678;030-025;644;2560
X21-135-000-1463737100;135-000;135-000;832;165-025;707;128-013;700;1602
B103-128-038-1463738190;128-038;180-050;678;158-038;651;128-038;648;1674
B104-113-038-1463737560;113-038;105-025;764;113-038;711;120-050;708;1912
X5-045-025-1463734750;045-025;045-025;819;105-025;726;083-013;684;1793
X24-045-000-1463736750;045-000;045-000;758;075-000;681;090-025;646;2132
X24-045-075-1463735100;045-075;083-038;737;150-100;732;000-050;702;1729
X2-135-025-1463737120;135-025;128-013;736;128-038;712;143-013;648;1618
B100-173-013-1463736730;173-013;173-013;804;143-013;663;183-013;647;1661
B102-143-038-1463738020;143-038;143-038;715;135-025;688;165-025;686;1620
MB276-150-050-1463736960;150-050;150-050;1397;128-038;693;120-050;664;2911
X2-135-025-1463736930;135-025;135-025;650;165-025;635;150-100;627;1519
MB508-030-050-1463735100;030-050;030-050;1373;128-013;688;150-025;652;2421
X21-135-075-1463734600;135-075;135-075;1757;150-100;703;128-038;642;2258
B17-060-000-1463735000;060-000;060-000;1337;023-038;755;045-000;672;3224
MB508-030-050-1463734520;030-050;030-050;1414;045-050;643;090-025;639;2420
X2-135-025-1463734460;135-025;105-025;823;120-050;700;135-025;676;1798
B14-000-100-1463734140;000-100;000-100;1464;045-050;630;143-013;626;1719
B102-143-038-1463738080;143-038;173-038;741;158-013;697;158-038;693;1961
X4-075-025-1463734500;075-025;075-025;982;075-050;700;090-025;659;1511
MB315-120-100-1463734830;120-100;120-100;1447;150-100;651;180-100;635;1892
X23-075-075-1463734530;075-075;075-075;1653;030-100;679;045-050;619;1787
B104-113-013-1463736540;113-013;113-013;912;128-013;664;135-025;650;1457
X3-105-025-1463736760;105-025;105-025;907;120-050;877;083-038;645;2091
B106-083-013-1463737140;083-013;068-038;932;045-075;903;023-038;865;1548
X6-015-025-1463734720;015-025;015-050;656;015-025;644;038-013;626;907
X22-105-075-1463733980;105-075;105-075;1123;120-050;798;128-038;675;2548
X21-135-000-1463736860;135-000;135-000;806;120-050;758;113-013;680;2260
X20-165-075-1463734480;165-075;165-075;1342;150-100;792;128-038;697;2079
X1-165-025-1463737000;165-025;165-025;739;173-013;718;150-025;653;1824
X21-135-000-1463736780;135-000;135-000;856;173-013;676;098-013;645;2189
B17-060-000-1463733850;060-000;060-000;1344;023-038;717;045-000;681;3230
MB315-120-100-1463736900;120-100;120-100;1468;098-013;645;180-100;630;1833
B14-000-100-1463734810;000-100;000-100;1440;045-050;644;128-013;629;1781
X6-015-025-1463736670;015-025;030-025;830;015-025;742;090-025;634;1363
X2-150-025-1463737640;150-025;150-025;778;183-013;731;135-025;641;1261
X20-165-000-1463736950;165-000;165-000;815;183-013;708;150-025;696;1768
B109-038-013-1463736480;038-013;038-013;755;045-025;692;030-025;681;1625
B102-143-038-1463737730;143-038;143-038;703;113-013;700;158-038;679;1894
B16-120-000-1463734100;120-000;120-000;1425;098-013;650;030-025;640;2919
X22-105-050-1463737670;105-050;105-050;744;120-025;655;098-013;653;1415
X23-075-050-1463738080;075-050;075-050;691;090-025;658;060-050;644;1422
X1-180-025-1463737900;180-025;165-025;750;183-013;746;180-025;684;1410
X5-045-025-1463734820;045-025;075-025;821;045-025;730;053-038;704;1970
B108-090-100-1463735010;090-100;090-100;720;098-013;643;128-038;625;1473
X1-165-025-1463734550;165-025;165-025;879;150-025;815;180-025;654;1301
X8-023-013-1463737100;023-013;023-038;766;023-013;762;030-025;718;1737
B13-000-000-1463737630;000-000;000-000;1444;083-013;682;015-000;647;2763
X6-015-025-1463735050;015-025;015-025;936;030-025;635;090-025;625;946
X21-135-000-1463736390;135-000;135-000;704;113-013;683;173-013;680;1996
B16-120-000-1463736440;120-000;120-000;1369;173-013;647;128-038;641;2989
X5-090-025-1463737630;090-025;090-025;798;038-013;651;045-050;645;1513
X23-075-000-1463736550;075-000;075-000;737;090-025;694;038-013;681;1911
X23-075-050-1463737980;075-050;090-025;708;075-050;706;105-050;647;1413
X3-105-025-1463736510;105-025;105-025;948;120-050;720;120-025;713;1851
X25-015-050-1463738050;015-050;015-050;765;000-050;710;038-038;682;1313
B102-030-000-1463734890;030-000;030-000;1484;083-013;726;045-025;696;2608
B109-030-100-1463734800;030-100;030-100;760;090-025;657;060-050;653;1357
X1-165-025-1463736510;165-025;165-025;801;173-038;685;180-025;683;1716
X3-105-025-1463735090;105-025;105-025;1014;120-025;705;090-025;657;1851
X3-105-025-1463735050;105-025;105-025;933;083-038;649;075-050;635;1796
X7-183-013-1463737140;183-013;165-000;711;165-050;704;183-013;701;1191
X3-105-025-1463737000;105-025;105-025;985;120-025;721;128-013;669;1907
X7-183-013-1463736360;183-013;183-013;889;150-025;665;180-025;648;1306
B102-030-000-1463734460;030-000;030-000;1581;075-075;746;045-025;655;2808
X23-075-000-1463736790;075-000;075-000;871;090-025;692;075-025;686;1902
X2-135-025-1463734300;135-025;135-025;701;150-025;696;113-013;646;1521
X24-045-075-1463734390;045-075;045-075;1096;083-013;645;060-050;642;1966
B11-180-000-1463734400;180-000;180-000;1418;150-000;659;183-038;655;2686
B109-038-038-1463737830;038-038;023-038;912;038-038;710;045-050;704;1791
MB17-090-050-1463737030;090-050;090-050;1406;098-013;659;180-025;645;2213
X24-045-075-1463734330;045-075;045-075;1344;030-100;744;015-050;647;1848
MB508-030-050-1463735050;030-050;030-050;1414;045-050;643;090-025;639;2420
B108-053-038-1463737610;053-038;053-038;819;090-025;682;045-025;674;1852
B13-000-000-1463737100;000-000;000-000;1449;015-000;695;000-050;656;2558
B103-180-050-1463734430;180-050;180-050;836;165-025;663;173-038;659;1398
B103-180-050-1463734800;180-050;165-025;740;180-025;671;183-013;655;1352
B103-180-050-1463733790;180-050;180-050;798;150-025;659;183-013;617;1122
B107-068-038-1463738140;068-038;068-038;1110;023-038;720;045-075;650;2215
B17-060-000-1463735060;060-000;060-000;1366;023-038;807;045-075;686;3465
